squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
0.277,0.586,1.0,1.0,0.515,0.535,0.0,0.889,1.0,1.0,1.0,0.847,0.965,0.878,1.0,0.2,0.277
0.339,0.556,1.0,1.0,0.828,0.001,0.333,0.889,0.419,0.0,1.0,0.846,0.163,0.598,0.0,0.4,0.339
0.257,0.889,0.0,0.0,0.626,0.014,0.444,0.444,0.742,1.0,0.0,0.468,0.013,0.063,1.0,0.0,0.257
0.716,0.101,1.0,0.0,0.293,0.987,0.444,0.333,0.903,0.0,0.0,0.914,0.404,0.479,0.0,0.6,0.716
0.536,0.566,1.0,1.0,0.081,0.771,0.222,0.778,0.065,0.0,1.0,0.216,0.476,0.241,0.0,1.0,0.536
0.795,0.798,0.0,0.0,0.051,0.5,0.111,0.222,0.0,1.0,0.0,0.858,0.363,0.348,0.0,0.0,0.795
0.35,0.202,0.0,1.0,0.818,0.005,0.0,0.333,0.742,0.0,1.0,0.515,0.219,0.248,0.0,0.8,0.35
0.192,0.727,0.0,0.0,0.03,0.558,0.0,0.333,0.839,1.0,0.0,0.643,0.587,0.007,0.0,0.9,0.192
0.357,0.323,1.0,1.0,0.364,0.931,0.222,0.222,0.903,0.0,0.0,0.697,0.66,0.556,1.0,0.6,0.358
0.007,0.919,0.0,1.0,0.616,0.784,0.778,0.444,0.065,0.0,0.0,0.236,0.221,0.96,1.0,0.9,0.007
0.042,0.818,0.0,1.0,0.646,0.996,0.667,0.778,0.29,1.0,1.0,0.823,0.507,0.822,1.0,0.8,0.043
0.854,0.01,1.0,1.0,0.162,0.823,0.889,0.111,0.194,0.0,0.0,0.557,0.74,0.353,1.0,0.7,0.854
0.195,0.434,1.0,1.0,0.01,0.044,0.667,0.111,0.806,1.0,0.0,0.482,0.589,0.747,0.0,0.9,0.196
0.793,0.343,1.0,1.0,0.798,0.646,0.667,0.222,0.774,1.0,1.0,0.191,0.193,0.386,0.0,0.2,0.794
0.008,0.061,1.0,1.0,0.222,0.053,0.222,0.556,0.065,0.0,1.0,0.546,0.355,0.011,0.0,0.6,0.009
0.577,0.848,1.0,1.0,0.909,0.93,0.444,0.333,0.161,1.0,1.0,0.456,0.027,0.38,0.0,0.9,0.578
0.913,0.162,0.0,0.0,0.202,0.4,0.333,1.0,0.065,1.0,1.0,0.797,0.728,0.867,1.0,0.5,0.912
0.071,0.97,0.0,1.0,0.586,0.962,0.778,0.333,0.452,1.0,1.0,0.778,0.229,0.221,1.0,0.5,0.072
0.643,0.879,0.0,0.0,0.96,0.955,0.111,0.444,0.452,0.0,0.0,0.852,0.546,0.626,0.0,0.8,0.643
0.21,0.556,0.0,1.0,0.455,0.737,0.889,0.444,0.71,1.0,0.0,0.135,0.513,0.047,1.0,0.3,0.21
0.842,0.263,1.0,0.0,0.586,0.098,1.0,0.111,0.226,1.0,0.0,0.76,0.011,0.36,0.0,0.4,0.842
0.829,0.0,1.0,0.0,0.697,0.531,0.222,1.0,0.548,1.0,1.0,0.049,0.45,0.363,1.0,0.8,0.829
0.178,0.848,1.0,1.0,0.141,0.492,0.778,0.333,0.645,1.0,0.0,0.525,0.419,0.758,1.0,0.1,0.178
0.854,0.768,1.0,0.0,0.172,0.702,0.111,0.0,0.742,1.0,1.0,0.808,0.827,0.901,0.0,0.9,0.854
0.585,0.232,1.0,1.0,0.96,0.964,0.111,0.667,0.194,1.0,1.0,0.282,0.92,0.828,0.0,0.4,0.586
0.39,0.192,0.0,1.0,0.263,0.958,0.444,0.444,0.355,0.0,1.0,0.929,0.285,0.263,1.0,0.3,0.391
0.77,0.081,0.0,1.0,0.818,0.442,0.111,0.333,0.065,1.0,1.0,0.944,0.566,0.419,1.0,0.2,0.77
0.725,0.444,1.0,1.0,0.98,0.668,1.0,0.889,0.806,1.0,0.0,0.7,0.016,0.799,1.0,1.0,0.726
0.785,0.313,1.0,1.0,0.99,0.997,0.778,0.667,0.097,1.0,0.0,0.442,0.034,0.582,0.0,0.0,0.786
0.673,0.616,1.0,0.0,0.768,0.192,0.333,0.889,0.129,1.0,1.0,0.03,0.807,0.348,0.0,0.4,0.674
0.859,0.02,1.0,1.0,0.343,0.224,0.333,0.333,0.71,0.0,0.0,0.659,0.854,0.492,0.0,0.1,0.859
0.673,0.747,1.0,0.0,0.364,0.273,0.0,0.444,0.742,0.0,0.0,0.642,0.359,0.277,1.0,0.2,0.673
0.027,0.949,0.0,1.0,0.414,0.34,0.889,0.444,0.774,1.0,1.0,0.299,0.722,0.894,0.0,0.0,0.028
0.541,0.758,1.0,1.0,0.808,0.82,0.667,0.667,0.613,1.0,0.0,0.323,0.686,0.726,1.0,0.3,0.541
0.981,0.404,0.0,0.0,0.354,0.125,1.0,0.778,0.0,1.0,1.0,0.293,0.405,0.933,1.0,0.7,0.981
0.02,0.424,1.0,0.0,0.808,0.516,0.0,0.333,0.387,0.0,1.0,0.747,0.174,0.834,1.0,0.7,0.021
0.028,0.99,1.0,1.0,0.788,0.729,0.333,0.0,0.903,0.0,0.0,0.01,0.887,0.656,1.0,0.2,0.029
0.891,0.919,1.0,1.0,0.515,0.356,0.111,0.556,0.387,0.0,0.0,0.024,0.343,0.021,1.0,0.1,0.891
0.942,0.616,1.0,1.0,0.242,0.252,0.333,0.111,0.194,0.0,1.0,0.859,0.568,0.964,1.0,0.5,0.942
0.177,0.606,0.0,1.0,0.313,0.868,0.222,0.444,0.258,0.0,1.0,0.263,0.125,0.254,0.0,0.2,0.178
0.26,0.192,0.0,1.0,0.475,0.397,0.667,0.111,0.032,1.0,0.0,0.914,0.419,0.106,0.0,0.2,0.26
0.927,0.162,0.0,0.0,0.404,0.73,0.444,0.333,0.129,1.0,0.0,0.892,0.54,0.793,1.0,0.0,0.926
0.633,0.172,1.0,0.0,0.808,0.144,0.889,0.333,0.226,0.0,1.0,0.979,0.654,0.448,1.0,0.7,0.633
0.848,0.081,0.0,1.0,0.616,0.521,0.778,0.222,0.903,1.0,0.0,0.924,0.879,0.901,0.0,0.2,0.848
0.757,0.869,0.0,0.0,0.091,0.727,0.333,0.333,0.774,0.0,1.0,0.912,0.875,0.021,1.0,0.8,0.757
0.305,0.566,0.0,1.0,0.859,0.631,0.667,0.111,0.194,0.0,0.0,0.122,0.077,0.666,1.0,0.8,0.305
0.916,0.273,1.0,1.0,0.566,0.522,0.444,0.778,0.903,0.0,1.0,0.795,0.39,0.432,1.0,0.5,0.916
0.683,0.96,0.0,1.0,0.788,0.31,0.444,0.667,0.0,1.0,1.0,0.825,0.407,0.596,1.0,0.6,0.684
0.96,0.576,1.0,0.0,0.03,0.161,0.556,0.333,0.097,0.0,0.0,0.296,0.096,0.268,0.0,0.0,0.96
0.631,0.333,0.0,1.0,0.455,0.595,0.111,0.333,0.129,0.0,0.0,0.145,0.321,0.574,1.0,0.2,0.631
0.99,0.98,1.0,0.0,0.455,0.862,1.0,0.0,0.71,0.0,1.0,0.941,0.745,0.144,1.0,0.4,0.99
0.696,0.687,0.0,0.0,0.535,0.125,0.222,0.667,0.548,0.0,0.0,0.246,0.931,0.412,1.0,0.2,0.696
0.757,0.182,0.0,0.0,0.313,0.219,0.0,0.111,0.516,1.0,0.0,0.691,0.023,0.534,0.0,0.0,0.756
0.161,0.465,0.0,1.0,0.626,0.585,1.0,0.0,0.0,1.0,0.0,0.173,0.797,0.691,1.0,0.0,0.161
0.737,0.263,1.0,1.0,0.091,0.571,0.556,0.556,0.613,1.0,0.0,0.119,0.319,0.55,1.0,0.2,0.737
0.934,0.141,1.0,0.0,0.061,0.74,0.0,0.333,0.194,0.0,0.0,0.352,0.906,0.911,0.0,0.5,0.933
0.593,0.606,0.0,1.0,0.808,0.928,0.556,0.778,0.839,0.0,0.0,0.579,0.53,0.22,1.0,0.8,0.593
0.059,0.717,1.0,1.0,0.091,0.573,1.0,0.444,0.613,0.0,0.0,0.739,0.169,0.43,1.0,0.2,0.06
0.149,1.0,1.0,0.0,0.081,0.093,0.889,0.667,0.29,1.0,0.0,0.216,0.463,0.944,1.0,0.5,0.15
0.018,0.606,1.0,1.0,0.808,0.406,0.222,1.0,0.323,1.0,1.0,0.711,0.001,0.22,0.0,0.1,0.019
0.286,0.061,1.0,0.0,0.172,0.907,0.444,0.778,0.484,0.0,1.0,0.523,0.412,0.826,1.0,0.1,0.286
0.009,0.222,0.0,0.0,0.808,0.719,0.222,0.778,0.032,1.0,1.0,0.534,0.76,0.648,0.0,0.3,0.01
0.282,0.505,0.0,1.0,0.505,0.647,0.0,0.0,0.645,1.0,0.0,0.293,0.771,0.324,0.0,0.0,0.282
0.1,0.707,0.0,0.0,0.394,0.591,0.444,0.778,0.0,1.0,1.0,0.698,0.465,0.579,1.0,0.0,0.1
0.122,0.01,1.0,0.0,0.747,0.99,0.222,0.444,0.645,1.0,0.0,0.067,0.861,0.94,1.0,0.2,0.123
0.619,0.889,0.0,1.0,0.202,0.578,0.0,0.889,0.419,0.0,1.0,0.401,0.38,0.472,1.0,0.4,0.619
0.545,0.939,0.0,1.0,0.586,0.058,0.889,0.778,0.226,0.0,1.0,0.448,0.299,0.429,0.0,0.5,0.545
0.845,0.828,1.0,1.0,0.152,0.276,0.222,0.0,0.194,0.0,1.0,0.665,0.439,0.248,0.0,0.6,0.845
0.039,0.01,1.0,0.0,0.101,0.035,0.111,0.333,0.968,0.0,1.0,0.034,0.105,0.161,0.0,0.1,0.039
0.552,0.859,0.0,1.0,0.626,0.395,0.667,0.778,0.903,1.0,1.0,0.547,0.102,0.941,1.0,0.7,0.552
0.477,0.343,0.0,1.0,0.778,0.946,0.333,0.111,0.774,1.0,0.0,0.78,0.391,0.952,1.0,0.7,0.478
0.379,0.364,0.0,1.0,0.535,0.305,0.222,0.889,0.161,1.0,0.0,0.763,0.477,0.059,1.0,0.8,0.379
0.144,0.071,1.0,0.0,0.535,0.19,0.889,0.667,0.097,1.0,0.0,0.588,0.504,0.721,1.0,1.0,0.144
0.121,0.313,0.0,0.0,0.051,0.535,0.778,0.111,0.516,0.0,1.0,0.159,0.144,0.757,0.0,0.8,0.121
0.417,0.455,0.0,0.0,0.303,0.072,0.0,0.111,0.839,0.0,1.0,0.433,0.148,0.104,0.0,0.0,0.417
0.846,0.586,1.0,1.0,0.283,0.577,0.556,0.778,0.516,1.0,0.0,0.146,0.538,0.117,0.0,1.0,0.846
0.074,0.192,1.0,0.0,0.586,0.044,0.111,0.667,0.452,1.0,1.0,0.106,0.154,0.396,0.0,0.2,0.075
0.9,0.101,1.0,1.0,0.424,0.778,0.0,0.111,0.0,1.0,0.0,0.837,0.268,0.368,0.0,0.8,0.9
0.562,0.051,1.0,1.0,0.505,0.844,0.444,0.778,0.484,1.0,1.0,0.518,0.834,0.287,0.0,0.4,0.562
0.367,0.768,0.0,1.0,0.556,0.176,1.0,0.889,0.065,0.0,1.0,0.905,0.941,0.581,0.0,0.7,0.368
0.605,1.0,1.0,1.0,0.162,0.873,1.0,0.444,0.839,1.0,0.0,0.264,0.014,0.451,0.0,1.0,0.606
0.806,0.232,1.0,0.0,0.737,0.658,0.0,0.222,0.677,1.0,0.0,0.224,0.239,0.051,1.0,0.8,0.806
0.289,0.747,0.0,1.0,0.535,0.647,0.0,0.556,0.452,0.0,1.0,0.992,0.572,0.511,1.0,0.3,0.29
0.454,0.818,0.0,1.0,0.283,0.758,1.0,0.889,0.516,0.0,0.0,0.037,0.076,0.091,1.0,1.0,0.454
0.8,0.859,1.0,1.0,0.444,0.14,0.333,0.556,0.194,1.0,0.0,0.645,0.421,0.534,1.0,0.7,0.8
0.947,0.354,0.0,1.0,0.111,0.32,0.444,0.556,0.645,1.0,1.0,0.025,0.296,0.124,1.0,1.0,0.947
0.234,0.02,1.0,1.0,0.606,0.053,0.667,0.0,0.774,1.0,1.0,0.051,0.854,0.491,1.0,0.6,0.235
0.088,0.061,1.0,0.0,0.576,0.355,0.222,0.889,0.226,0.0,0.0,0.562,0.987,0.999,0.0,0.1,0.089
0.083,0.626,1.0,1.0,0.99,0.874,0.0,0.0,0.742,1.0,0.0,0.793,0.875,0.027,0.0,1.0,0.084
0.5,0.657,0.0,1.0,0.465,0.511,0.333,0.333,0.161,0.0,1.0,0.241,0.271,0.74,1.0,0.6,0.5
0.182,0.889,0.0,0.0,0.778,0.763,0.0,0.889,0.839,0.0,1.0,0.774,0.04,0.709,1.0,0.6,0.182
0.678,0.535,0.0,0.0,0.869,0.466,0.0,0.333,0.742,1.0,0.0,0.502,0.8,0.821,1.0,0.2,0.678
0.71,0.99,0.0,0.0,0.222,0.049,0.333,0.333,0.645,1.0,1.0,0.595,0.982,0.404,0.0,0.7,0.71
0.23,0.283,0.0,0.0,0.545,0.881,0.0,0.444,0.323,0.0,1.0,0.078,0.56,0.749,0.0,0.2,0.23
0.969,0.939,1.0,0.0,0.01,0.902,0.333,0.222,0.581,1.0,1.0,0.968,0.728,0.324,0.0,0.4,0.969
0.225,0.475,1.0,1.0,0.283,0.027,0.889,0.222,0.258,0.0,0.0,0.553,0.631,0.613,0.0,0.3,0.226
0.818,0.091,0.0,0.0,0.727,0.96,0.111,1.0,0.903,0.0,0.0,0.738,0.626,0.413,1.0,0.4,0.818
0.927,0.182,1.0,0.0,0.273,0.754,0.556,0.889,0.516,0.0,0.0,0.667,0.873,0.194,1.0,0.3,0.927
0.612,0.182,0.0,0.0,0.444,0.801,0.889,0.222,0.935,0.0,1.0,0.668,0.597,0.74,0.0,0.2,0.612
0.21,0.172,1.0,1.0,0.848,0.235,0.333,0.444,0.0,1.0,1.0,0.987,0.617,0.928,0.0,0.1,0.211
0.841,0.697,0.0,0.0,0.828,0.243,0.333,0.222,0.581,0.0,1.0,0.732,0.692,0.878,0.0,0.6,0.841
0.634,0.505,1.0,1.0,0.778,0.847,0.667,1.0,0.323,0.0,0.0,0.406,0.405,0.062,1.0,1.0,0.634
0.344,0.343,0.0,1.0,0.0,0.352,1.0,0.556,0.387,0.0,0.0,0.104,0.601,0.818,0.0,0.1,0.344
0.706,0.455,0.0,0.0,0.061,0.744,0.778,0.444,0.387,0.0,1.0,0.604,0.478,0.3,1.0,0.9,0.706
0.161,0.253,1.0,0.0,1.0,0.029,0.889,0.333,0.645,1.0,1.0,0.67,0.02,0.5,1.0,0.1,0.162
0.533,0.808,0.0,0.0,0.071,0.058,0.778,0.556,0.387,1.0,1.0,0.456,0.48,0.8,0.0,0.9,0.533
0.49,0.091,1.0,1.0,0.808,0.829,0.778,0.444,0.387,0.0,0.0,0.443,0.886,0.109,0.0,0.4,0.491
0.398,0.646,0.0,0.0,0.404,0.195,0.444,0.222,0.516,0.0,0.0,0.175,0.285,0.353,1.0,0.1,0.398
0.449,0.03,0.0,1.0,0.707,0.004,0.889,0.0,0.226,0.0,1.0,0.097,0.4,0.668,0.0,0.9,0.45
0.31,0.586,0.0,1.0,0.394,0.312,0.111,0.889,0.419,0.0,0.0,0.237,0.276,0.937,1.0,0.7,0.311
0.094,0.273,0.0,1.0,0.081,0.046,0.556,0.778,0.161,0.0,0.0,0.632,0.511,0.838,1.0,0.6,0.094
0.839,0.192,0.0,1.0,0.242,0.578,0.333,0.778,0.161,0.0,1.0,0.146,0.184,0.557,0.0,0.8,0.839
0.829,0.404,0.0,0.0,0.727,0.069,1.0,0.667,0.161,0.0,1.0,0.987,0.083,0.192,1.0,0.8,0.829
0.432,0.677,1.0,0.0,0.03,0.585,0.333,0.889,0.258,1.0,1.0,0.138,0.946,0.483,0.0,0.6,0.431
0.215,0.444,0.0,0.0,0.737,0.831,0.222,0.556,0.806,1.0,0.0,0.571,0.206,0.61,0.0,0.6,0.215
0.009,0.475,1.0,0.0,0.141,0.42,0.667,0.333,0.839,1.0,1.0,0.058,0.665,0.711,1.0,0.1,0.009
0.118,0.586,0.0,1.0,0.545,0.796,0.333,0.111,0.097,1.0,0.0,0.979,0.421,0.792,1.0,0.3,0.119
0.637,0.091,1.0,0.0,0.939,0.153,1.0,0.778,0.484,0.0,1.0,0.417,0.479,0.527,1.0,1.0,0.637
0.155,0.121,0.0,0.0,0.657,0.507,0.333,0.111,0.774,0.0,0.0,0.475,0.492,0.331,0.0,0.3,0.155
0.883,0.303,1.0,0.0,0.343,0.434,0.333,0.667,0.774,1.0,1.0,0.052,0.408,0.597,1.0,0.6,0.883
0.721,0.646,0.0,0.0,0.939,0.331,0.444,0.667,0.258,0.0,0.0,0.915,0.711,0.739,0.0,0.3,0.722
0.486,0.465,0.0,0.0,0.869,0.13,0.333,1.0,0.161,1.0,1.0,0.382,0.712,0.03,0.0,0.1,0.486
0.374,0.313,0.0,0.0,0.657,0.463,0.889,0.222,0.516,0.0,0.0,0.051,0.421,0.386,0.0,1.0,0.374
0.876,0.798,0.0,0.0,0.586,0.888,0.444,0.667,0.677,0.0,0.0,0.486,0.222,0.681,1.0,0.7,0.875
0.194,0.455,1.0,0.0,0.545,0.769,0.222,0.556,0.645,1.0,1.0,0.069,0.565,0.733,0.0,0.9,0.195
0.636,0.061,1.0,1.0,0.192,0.848,0.556,0.556,0.903,0.0,1.0,0.03,0.753,0.001,0.0,0.8,0.636
0.735,0.646,0.0,0.0,0.323,0.161,0.778,0.444,0.742,0.0,0.0,0.681,0.106,0.889,1.0,0.6,0.734
0.43,0.02,0.0,1.0,0.747,0.355,0.111,0.889,0.71,0.0,1.0,0.237,0.032,0.94,1.0,0.2,0.43
0.589,0.081,0.0,0.0,0.354,0.309,0.667,0.889,0.194,1.0,0.0,0.919,0.134,0.311,0.0,0.1,0.589
0.844,0.717,0.0,0.0,0.343,0.915,0.333,0.556,0.194,1.0,0.0,0.388,0.246,0.697,0.0,0.5,0.844
0.262,0.525,0.0,0.0,0.818,0.815,1.0,1.0,0.968,1.0,1.0,0.186,0.138,0.138,0.0,0.4,0.263
0.73,0.657,0.0,1.0,0.535,0.677,1.0,0.778,0.419,0.0,0.0,0.507,0.862,0.228,0.0,0.0,0.731
0.73,0.0,0.0,1.0,0.586,0.819,0.333,1.0,0.097,0.0,1.0,0.825,0.046,0.962,1.0,0.6,0.73
0.132,0.667,1.0,0.0,0.949,0.028,0.889,0.889,0.258,0.0,0.0,0.075,0.201,0.346,0.0,0.4,0.132
0.05,0.535,0.0,0.0,0.99,0.107,0.556,0.0,0.419,1.0,0.0,0.572,0.375,0.05,1.0,0.8,0.051
0.158,0.03,0.0,0.0,0.253,0.754,1.0,0.111,0.839,1.0,0.0,0.934,0.551,0.79,1.0,1.0,0.158
0.991,0.384,1.0,0.0,0.333,0.422,0.111,0.778,0.71,0.0,1.0,0.745,0.972,0.119,0.0,0.3,0.991
0.567,0.596,1.0,1.0,0.333,0.913,0.556,0.111,0.581,0.0,0.0,0.978,0.592,0.329,0.0,0.4,0.567
0.098,0.818,0.0,1.0,0.152,0.778,0.889,0.778,0.226,1.0,1.0,0.648,0.67,0.331,1.0,0.1,0.099
0.071,0.212,1.0,1.0,0.859,0.465,0.444,0.111,0.065,1.0,1.0,0.783,0.197,0.661,1.0,0.2,0.073
0.186,0.788,1.0,0.0,0.414,0.129,0.778,0.667,0.0,0.0,0.0,0.05,0.696,0.886,0.0,0.6,0.187
0.362,0.515,1.0,1.0,0.596,0.267,0.667,0.667,0.871,1.0,0.0,0.121,0.017,0.319,0.0,0.2,0.363
0.297,0.687,1.0,1.0,0.677,0.404,0.667,0.333,0.871,1.0,1.0,0.102,0.488,0.471,1.0,0.2,0.298
0.168,0.0,1.0,0.0,0.818,0.978,0.667,0.778,0.516,0.0,1.0,0.558,0.111,0.556,0.0,0.5,0.169
0.115,0.394,1.0,0.0,0.566,0.96,0.667,0.889,0.226,0.0,0.0,0.049,0.503,0.106,0.0,0.8,0.116
0.766,0.232,1.0,1.0,0.061,0.104,0.667,0.778,0.968,1.0,1.0,0.943,0.66,0.207,1.0,0.3,0.767
0.284,0.495,0.0,1.0,0.899,0.111,0.444,0.556,0.29,1.0,1.0,0.35,0.545,0.296,0.0,0.1,0.284
0.224,0.848,0.0,1.0,0.697,0.945,0.556,0.222,0.935,1.0,0.0,0.551,0.534,0.937,1.0,0.1,0.225
0.59,0.869,0.0,0.0,0.232,0.193,0.556,0.667,0.71,1.0,1.0,0.722,0.483,0.713,0.0,0.6,0.59
0.78,0.152,1.0,1.0,1.0,0.237,0.778,0.778,0.129,1.0,1.0,0.916,0.375,0.207,0.0,0.6,0.78
0.14,0.313,1.0,1.0,0.808,0.793,0.556,0.0,0.032,1.0,1.0,0.329,0.225,0.196,1.0,0.6,0.141
0.687,0.929,1.0,1.0,0.434,0.465,1.0,0.444,0.452,1.0,1.0,0.038,0.289,0.309,1.0,0.0,0.687
0.378,0.97,1.0,0.0,0.848,0.816,0.556,0.667,0.258,1.0,0.0,0.55,0.322,0.608,1.0,0.5,0.378
0.027,0.828,1.0,0.0,0.545,0.573,0.778,0.111,0.774,1.0,0.0,0.472,0.777,0.233,1.0,0.9,0.027
0.114,0.929,0.0,0.0,0.586,0.862,0.667,0.556,0.71,0.0,1.0,0.883,0.346,0.199,0.0,0.7,0.114
0.824,0.818,1.0,0.0,0.0,0.386,0.333,0.889,0.226,0.0,0.0,0.117,0.209,0.262,1.0,0.7,0.823
0.996,0.97,0.0,1.0,0.384,0.401,1.0,0.778,0.194,0.0,1.0,0.634,0.938,0.392,0.0,0.5,0.996
0.682,0.152,0.0,1.0,0.404,0.797,0.556,0.556,0.871,0.0,0.0,0.286,0.556,0.852,1.0,0.9,0.683
0.488,0.687,0.0,1.0,0.283,0.847,0.222,0.889,0.806,0.0,0.0,0.063,0.63,0.593,1.0,0.3,0.488
0.962,0.535,1.0,0.0,0.758,0.469,0.556,0.111,0.871,1.0,0.0,0.076,0.787,0.693,1.0,0.0,0.962
0.369,0.97,1.0,0.0,0.646,0.085,0.778,0.111,0.387,0.0,0.0,0.138,0.256,0.653,1.0,0.9,0.369
0.932,0.535,0.0,0.0,0.949,0.049,0.0,0.444,0.226,0.0,1.0,0.469,0.799,0.662,0.0,0.9,0.932
0.707,0.485,1.0,0.0,0.444,0.567,0.222,0.222,0.355,0.0,1.0,0.156,0.932,0.712,1.0,0.2,0.707
0.335,0.273,1.0,0.0,0.455,0.968,0.333,0.778,0.548,1.0,0.0,0.18,0.78,0.541,0.0,0.8,0.335
0.616,0.242,1.0,0.0,0.929,0.605,0.889,0.778,0.677,1.0,1.0,0.002,0.772,0.201,0.0,0.7,0.616
0.329,0.667,1.0,1.0,0.141,0.93,0.222,1.0,0.645,0.0,1.0,0.696,0.448,0.663,1.0,0.5,0.329
0.649,0.323,1.0,0.0,0.545,0.249,0.556,0.222,0.774,0.0,1.0,0.319,0.327,0.241,1.0,0.2,0.649
0.355,1.0,1.0,1.0,0.273,0.75,0.111,0.111,0.419,0.0,1.0,0.234,0.878,0.9,0.0,0.3,0.355
0.565,0.808,0.0,0.0,0.263,0.296,0.444,0.667,0.323,1.0,1.0,0.488,0.189,0.776,0.0,0.7,0.564
0.349,0.222,1.0,1.0,0.01,0.63,0.222,0.333,0.677,0.0,0.0,0.025,0.182,0.786,1.0,0.1,0.35
0.449,0.889,0.0,0.0,0.606,0.263,0.778,0.111,0.161,1.0,0.0,0.044,0.394,0.358,0.0,0.2,0.449
0.164,0.929,1.0,0.0,0.98,0.689,0.556,1.0,0.613,0.0,0.0,0.102,0.244,0.769,0.0,0.7,0.165
0.091,0.404,1.0,1.0,0.667,0.978,0.556,0.0,0.129,1.0,1.0,0.498,0.572,0.412,0.0,0.0,0.091
0.526,0.909,1.0,0.0,0.293,0.358,0.889,0.556,0.355,1.0,0.0,0.643,0.676,0.901,1.0,0.0,0.526
0.746,0.98,1.0,0.0,0.99,0.492,0.667,0.667,0.935,1.0,0.0,0.949,0.242,0.499,1.0,0.1,0.747
0.245,0.687,1.0,1.0,0.495,0.439,0.889,0.111,0.516,1.0,1.0,0.064,0.677,0.697,1.0,0.7,0.245
0.645,0.838,1.0,1.0,0.303,0.055,0.0,0.222,0.774,1.0,0.0,0.527,0.397,0.249,1.0,0.1,0.645
0.459,0.838,1.0,1.0,0.737,0.407,0.444,0.444,0.581,1.0,1.0,0.594,0.639,0.282,1.0,0.0,0.46
0.795,0.434,1.0,1.0,0.03,0.853,0.556,0.333,0.774,0.0,0.0,0.417,0.134,0.459,1.0,0.8,0.795
0.823,0.182,0.0,1.0,0.899,0.584,0.0,0.333,0.806,1.0,0.0,0.329,0.76,0.833,1.0,0.1,0.823
0.482,0.646,1.0,0.0,0.939,0.387,1.0,0.0,0.452,0.0,1.0,0.099,0.469,0.899,1.0,0.0,0.482
0.006,0.586,0.0,0.0,0.081,0.315,1.0,0.222,0.0,0.0,1.0,0.235,0.514,0.178,0.0,0.1,0.006
0.465,0.626,1.0,0.0,0.101,0.795,0.778,0.111,0.742,0.0,0.0,0.898,0.929,0.712,0.0,0.7,0.465
0.476,0.313,0.0,0.0,0.535,0.601,0.778,0.667,0.774,0.0,0.0,0.826,0.98,0.996,1.0,0.1,0.476
0.858,0.697,1.0,1.0,0.909,0.66,0.222,0.444,0.29,1.0,0.0,0.814,0.346,0.502,1.0,0.1,0.859
0.609,0.909,1.0,0.0,0.323,0.526,0.556,0.778,0.839,1.0,0.0,0.758,0.343,0.53,0.0,0.5,0.609
0.424,0.323,0.0,0.0,0.859,0.972,0.0,0.111,1.0,1.0,1.0,0.908,0.323,0.599,0.0,0.8,0.424
0.842,0.778,0.0,1.0,0.02,0.099,0.667,0.0,0.323,0.0,1.0,0.39,0.9,0.272,0.0,0.5,0.841
0.867,0.939,0.0,1.0,0.03,0.254,0.111,0.333,0.355,1.0,1.0,0.009,0.594,0.079,1.0,0.1,0.866
0.046,0.141,1.0,1.0,0.061,0.306,0.778,0.111,0.774,1.0,0.0,0.854,0.061,0.986,1.0,0.4,0.046
0.497,0.768,1.0,1.0,0.303,0.501,1.0,0.444,0.516,1.0,1.0,0.111,0.203,0.87,0.0,0.6,0.498
0.321,0.02,0.0,1.0,0.02,0.249,0.889,0.556,0.355,0.0,0.0,0.331,0.293,0.616,0.0,0.9,0.322
0.065,0.929,0.0,0.0,0.192,0.701,0.111,0.667,1.0,0.0,0.0,0.072,0.118,0.871,1.0,0.7,0.065
0.057,0.414,1.0,0.0,0.737,0.468,0.444,0.0,0.516,0.0,0.0,0.863,0.721,0.841,1.0,0.8,0.058
0.49,0.667,0.0,1.0,0.919,0.487,0.889,1.0,0.968,1.0,0.0,0.477,0.47,0.701,1.0,0.3,0.49
0.224,0.606,0.0,0.0,0.202,0.57,0.111,1.0,0.742,0.0,0.0,0.714,0.545,0.263,0.0,0.1,0.224
0.739,0.465,0.0,1.0,0.303,0.336,0.778,0.667,0.935,1.0,0.0,0.666,0.738,0.513,0.0,0.9,0.739
0.102,0.485,0.0,1.0,0.212,0.323,0.889,0.222,0.871,0.0,0.0,0.846,0.131,0.993,0.0,0.3,0.102
0.576,0.646,1.0,1.0,0.394,0.376,0.0,0.778,0.387,1.0,0.0,0.812,0.821,0.97,0.0,0.6,0.576
0.037,0.091,0.0,0.0,0.98,0.915,0.111,0.333,0.032,0.0,1.0,0.315,0.716,0.577,1.0,0.3,0.038
0.688,0.778,1.0,0.0,0.111,0.715,0.333,0.889,0.871,0.0,1.0,0.306,0.52,0.958,0.0,0.9,0.688
0.303,0.646,1.0,0.0,0.778,0.333,0.889,0.556,0.194,1.0,0.0,0.231,0.786,0.922,1.0,0.2,0.303
0.012,0.01,1.0,0.0,0.081,0.98,1.0,0.889,0.581,0.0,1.0,0.416,0.0,0.322,0.0,0.3,0.012
0.749,0.939,1.0,0.0,0.869,0.155,0.111,0.778,0.968,1.0,1.0,0.49,0.888,0.283,0.0,0.0,0.749
